date,mode,count
2022-12-18,SIR,1487
2022-12-19,SIR,6591
2022-12-20,SIR,7046
2022-12-21,SIR,6993
2022-12-22,SIR,5728
2022-12-23,SIR,4523
2022-12-24,SIR,1304
2022-12-25,SIR,1005
2022-12-26,SIR,2214
2022-12-27,SIR,5228
2022-12-28,SIR,5407
2022-12-29,SIR,5597
2022-12-30,SIR,5338
2022-12-31,SIR,1847
2023-01-01,SIR,1771
2023-01-02,SIR,2671
2023-01-03,SIR,6853
2023-01-04,SIR,7282
2023-01-05,SIR,7042
2023-01-06,SIR,6050
2023-01-07,SIR,2297
2023-01-08,SIR,1529
2023-01-09,SIR,6629
2023-01-10,SIR,7414
2023-01-11,SIR,7166
2023-01-12,SIR,7150
2023-01-13,SIR,6042
2023-01-14,SIR,2059
2023-01-15,SIR,1510
2023-01-16,SIR,3140
2023-01-17,SIR,7492
2023-01-18,SIR,7488
2023-01-19,SIR,6925
2023-01-20,SIR,6192
2023-01-21,SIR,2058
2023-01-22,SIR,1479
2023-01-23,SIR,6210
2023-01-24,SIR,7335
2023-01-25,SIR,6937
2023-01-26,SIR,7093
2023-01-27,SIR,6051
2023-01-28,SIR,2333
2023-01-29,SIR,1694
2023-01-30,SIR,6624
2023-01-31,SIR,7593
2023-02-01,SIR,7588
2023-02-02,SIR,7457
2023-02-03,SIR,5819
2023-02-04,SIR,1555
2023-02-05,SIR,1522
2023-02-06,SIR,7068
2023-02-07,SIR,7736
2023-02-08,SIR,7647
2023-02-09,SIR,7403
2023-02-10,SIR,6477
2023-02-11,SIR,1615
2023-02-12,SIR,1227
2023-02-13,SIR,6188
2023-02-14,SIR,7557
2023-02-15,SIR,7491
2023-02-16,SIR,7318
2023-02-17,SIR,5892
2023-02-18,SIR,1266
2023-02-19,SIR,959
2023-02-20,SIR,1547
2023-02-21,SIR,6525
2023-02-22,SIR,6538
2023-02-23,SIR,6695
2023-02-24,SIR,5551
2023-02-25,SIR,1396
2023-02-26,SIR,1095
2023-02-27,SIR,6752
2023-02-28,SIR,6690
2023-03-01,SIR,7403
2023-03-02,SIR,7434
2023-03-03,SIR,6167
2023-03-04,SIR,1449
2023-03-05,SIR,1215
2023-03-06,SIR,6849
2023-03-07,SIR,7607
2023-03-08,SIR,7452
2023-03-09,SIR,7211
2023-03-10,SIR,6135
2023-03-11,SIR,1796
2023-03-12,SIR,1547
2023-03-13,SIR,6358
2023-03-14,SIR,6866
2023-03-15,SIR,7473
2023-03-16,SIR,7562
2023-03-17,SIR,6790
2023-03-18,SIR,1839
2023-03-19,SIR,1247
2023-03-20,SIR,6895
2023-03-21,SIR,7850
2023-03-22,SIR,7589
2023-03-23,SIR,7208
2023-03-24,SIR,6133
2023-03-25,SIR,1765
2023-03-26,SIR,1648
2023-03-27,SIR,6675
2023-03-28,SIR,7541
2023-03-29,SIR,7825
2023-03-30,SIR,7512
2023-03-31,SIR,6426
2023-04-01,SIR,1520
2023-04-02,SIR,1319
2023-04-03,SIR,7076
2023-04-04,SIR,7633
2023-04-05,SIR,7163
2023-04-06,SIR,6122
2023-04-07,SIR,4925
2023-04-08,SIR,2393
2023-04-09,SIR,1916
2023-04-10,SIR,6121
2023-04-11,SIR,7081
2023-04-12,SIR,6863
2023-04-13,SIR,6668
2023-04-14,SIR,5869
2023-04-15,SIR,1743
2023-04-16,SIR,1309
2023-04-17,SIR,6926
2023-04-18,SIR,7879
2023-04-19,SIR,7889
2023-04-20,SIR,7577
2023-04-21,SIR,6005
2023-04-22,SIR,1715
2023-04-23,SIR,1326
2023-04-24,SIR,7020
2023-04-25,SIR,7806
2023-04-26,SIR,7758
2023-04-27,SIR,7564
2023-04-28,SIR,6441
2023-04-29,SIR,1871
2023-04-30,SIR,1355
2023-05-01,SIR,6960
2023-05-02,SIR,7749
2023-05-03,SIR,7862
2023-05-04,SIR,7417
2023-05-05,SIR,6514
2023-05-06,SIR,2584
2023-05-07,SIR,2705
2023-05-08,SIR,7196
2023-05-09,SIR,7827
2023-05-10,SIR,7998
2023-05-11,SIR,7619
2023-05-12,SIR,6629
2023-05-13,SIR,1973
2023-05-14,SIR,1654
2023-05-15,SIR,6956
2023-05-16,SIR,7930
2023-05-17,SIR,7118
2023-05-18,SIR,7530
2023-05-19,SIR,6362
2023-05-20,SIR,1970
2023-05-21,SIR,1919
2023-05-22,SIR,6935
2023-05-23,SIR,7928
2023-05-24,SIR,7667
2023-05-25,SIR,7183
2023-05-26,SIR,5747
2023-05-27,SIR,2913
2023-05-28,SIR,2426
2023-05-29,SIR,2520
2023-05-30,SIR,7398
2023-05-31,SIR,7691
2023-06-01,SIR,7152
2023-06-02,SIR,6470
2023-06-03,SIR,1837
2023-06-04,SIR,1573
2023-06-05,SIR,6892
2023-06-06,SIR,7795
2023-06-07,SIR,7334
2023-06-08,SIR,5503
2023-06-09,SIR,5482
2023-06-10,SIR,1978
2023-06-11,SIR,1582
2023-06-12,SIR,6744
2023-06-13,SIR,7850
2023-06-14,SIR,7234
2023-06-15,SIR,7390
2023-06-16,SIR,5960
2023-06-17,SIR,2632
2023-06-18,SIR,2029
2023-06-19,SIR,4094
2023-06-20,SIR,7540
2023-06-21,SIR,7551
2023-06-22,SIR,6956
2023-06-23,SIR,6167
2023-06-24,SIR,2551
2023-06-25,SIR,2248
2023-06-26,SIR,6516
2023-06-27,SIR,7633
2023-06-28,SIR,6762
2023-06-29,SIR,6946
2023-06-30,SIR,5817
2023-07-01,SIR,2745
2023-07-02,SIR,1988
2023-07-03,SIR,4718
2023-07-04,SIR,2305
2023-07-05,SIR,6472
2023-07-06,SIR,6608
2023-07-07,SIR,5868
2023-07-08,SIR,2695
2023-07-09,SIR,1914
2023-07-10,SIR,6175
2023-07-11,SIR,7149
2023-07-12,SIR,6901
2023-07-13,SIR,6888
2023-07-14,SIR,5588
2023-07-15,SIR,2409
2023-07-16,SIR,1559
2023-07-17,SIR,6345
2023-07-18,SIR,6766
2023-07-19,SIR,6938
2023-07-20,SIR,6858
2023-07-21,SIR,5389
2023-07-22,SIR,2117
2023-07-23,SIR,1511
2023-07-24,SIR,6175
2023-07-25,SIR,7050
2023-07-26,SIR,7298
2023-07-27,SIR,6788
2023-07-28,SIR,5631
2023-07-29,SIR,2314
2023-07-30,SIR,2077
2023-07-31,SIR,6161
2023-08-01,SIR,7060
2023-08-02,SIR,6913
2023-08-03,SIR,6753
2023-08-04,SIR,5593
2023-08-05,SIR,2838
2023-08-06,SIR,2171
2023-08-07,SIR,5884
2023-08-08,SIR,7035
2023-08-09,SIR,6858
2023-08-10,SIR,6333
2023-08-11,SIR,6119
2023-08-12,SIR,2835
2023-08-13,SIR,2196
2023-08-14,SIR,6051
2023-08-15,SIR,6680
2023-08-16,SIR,6652
2023-08-17,SIR,6360
2023-08-18,SIR,5361
2023-08-19,SIR,2665
2023-08-20,SIR,2065
2023-08-21,SIR,5857
2023-08-22,SIR,6463
2023-08-23,SIR,6566
2023-08-24,SIR,6191
2023-08-25,SIR,4891
2023-08-26,SIR,2700
2023-08-27,SIR,2088
2023-08-28,SIR,6179
2023-08-29,SIR,6677
2023-08-30,SIR,6639
2023-08-31,SIR,6537
2023-09-01,SIR,5372
2023-09-02,SIR,2633
2023-09-03,SIR,2185
2023-09-04,SIR,2188
2023-09-05,SIR,6739
2023-09-06,SIR,6909
2023-09-07,SIR,7044
2023-09-08,SIR,6257
2023-09-09,SIR,2575
2023-09-10,SIR,1623
2023-09-11,SIR,7182
2023-09-12,SIR,8031
2023-09-13,SIR,7787
2023-09-14,SIR,7847
2023-09-15,SIR,6429
2023-09-16,SIR,2864
2023-09-17,SIR,2197
2023-09-18,SIR,7010
2023-09-19,SIR,8652
2023-09-20,SIR,8671
2023-09-21,SIR,8554
2023-09-22,SIR,7175
2023-09-23,SIR,2012
2023-09-24,SIR,1863
2023-09-25,SIR,5320
2023-09-26,SIR,7655
2023-09-27,SIR,7877
2023-09-28,SIR,7587
2023-09-29,SIR,5183
2023-09-30,SIR,1936
2023-10-01,SIR,1984
2023-10-02,SIR,7289
2023-10-03,SIR,7953
2023-10-04,SIR,7928
2023-10-05,SIR,7814
2023-10-06,SIR,6284
2023-10-07,SIR,2010
2023-10-08,SIR,2722
2023-10-09,SIR,4576
2023-10-10,SIR,8356
2023-10-11,SIR,8630
2023-10-12,SIR,8255
2023-10-13,SIR,6429
2023-10-14,SIR,2298
2023-10-15,SIR,2148
2023-10-16,SIR,7735
2023-10-17,SIR,8354
2023-10-18,SIR,8356
2023-10-19,SIR,8148
2023-10-20,SIR,6272
2023-10-21,SIR,2464
2023-10-22,SIR,2021
2023-10-23,SIR,7615
2023-10-24,SIR,8176
2023-10-25,SIR,8368
2023-10-26,SIR,8147
2023-10-27,SIR,6705
2023-10-28,SIR,2995
2023-10-29,SIR,1766
2023-10-30,SIR,7287
2023-10-31,SIR,7789
2023-11-01,SIR,8010
2023-11-02,SIR,7997
2023-11-03,SIR,6755
2023-11-04,SIR,2582
2023-11-05,SIR,3407
2023-11-06,SIR,7474
2023-11-07,SIR,6785
2023-11-08,SIR,8306
2023-11-09,SIR,7929
2023-11-10,SIR,5596
2023-11-11,SIR,2712
2023-11-12,SIR,1958
2023-11-13,SIR,7353
2023-11-14,SIR,8271
2023-11-15,SIR,8322
2023-11-16,SIR,8010
2023-11-17,SIR,6792
2023-11-18,SIR,2630
2023-11-19,SIR,2058
2023-11-20,SIR,7426
2023-11-21,SIR,7467
2023-11-22,SIR,6524
2023-11-23,SIR,2257
2023-11-24,SIR,3718
2023-11-25,SIR,2454
2023-11-26,SIR,1834
2023-11-27,SIR,7294
2023-11-28,SIR,7835
2023-11-29,SIR,7851
2023-11-30,SIR,7737
2023-12-01,SIR,6432
2023-12-02,SIR,2618
2023-12-03,SIR,1633
2023-12-04,SIR,7559
2023-12-05,SIR,7964
2023-12-06,SIR,7951
2023-12-07,SIR,7424
2023-12-08,SIR,6435
2023-12-09,SIR,3181
2023-12-10,SIR,1648
2023-12-11,SIR,6949
2023-12-12,SIR,7655
2023-12-13,SIR,7859
2023-12-14,SIR,7414
2023-12-15,SIR,6540
2023-12-16,SIR,3085
2023-12-17,SIR,1787
2023-12-18,SIR,5381
2023-12-19,SIR,7555
2023-12-20,SIR,7363
2023-12-21,SIR,6860
2023-12-22,SIR,5878
2023-12-23,SIR,2700
2023-12-24,SIR,1912
2023-12-25,SIR,1668
2023-12-26,SIR,5158
2023-12-27,SIR,5373
2023-12-28,SIR,5395
2023-12-29,SIR,5784
2023-12-30,SIR,2780
2023-12-31,SIR,2029
2024-01-01,SIR,2018
2024-01-02,SIR,7107
2024-01-03,SIR,7565
2024-01-04,SIR,7450
2024-01-05,SIR,5963
2024-01-06,SIR,2070
2024-01-07,SIR,1533
2024-01-08,SIR,7001
2024-01-09,SIR,6944
2024-01-10,SIR,7216
2024-01-11,SIR,7337
2024-01-12,SIR,6286
2024-01-13,SIR,2210
2024-01-14,SIR,1745
2024-01-15,SIR,3017
2024-01-16,SIR,5414
2024-01-17,SIR,6891
2024-01-18,SIR,7014
2024-01-19,SIR,5330
2024-01-20,SIR,1926
2024-01-21,SIR,1482
2024-01-22,SIR,6558
2024-01-23,SIR,7194
2024-01-24,SIR,7027
2024-01-25,SIR,6845
2024-01-26,SIR,5681
2024-01-27,SIR,2409
2024-01-28,SIR,1455
2024-01-29,SIR,6755
2024-01-30,SIR,7744
2024-01-31,SIR,7651
2024-02-01,SIR,7465
2024-02-02,SIR,6207
2024-02-03,SIR,2357
2024-02-04,SIR,1746
2024-02-05,SIR,7053
2024-02-06,SIR,7709
2024-02-07,SIR,7655
2024-02-08,SIR,7442
2024-02-09,SIR,6121
2024-02-10,SIR,2596
2024-02-11,SIR,1769
2024-02-12,SIR,6132
2024-02-13,SIR,3641
2024-02-14,SIR,7645
2024-02-15,SIR,7500
2024-02-16,SIR,6269
2024-02-17,SIR,2038
2024-02-18,SIR,1720
2024-02-19,SIR,3007
2024-02-20,SIR,7023
2024-02-21,SIR,7112
2024-02-22,SIR,6674
2024-02-23,SIR,5479
2024-02-24,SIR,2407
2024-02-25,SIR,1800
2024-02-26,SIR,6969
2024-02-27,SIR,7659
2024-02-28,SIR,7428
2024-02-29,SIR,7295
2024-03-01,SIR,6220
2024-03-02,SIR,2084
2024-03-03,SIR,1981
2024-03-04,SIR,7229
2024-03-05,SIR,7344
2024-03-06,SIR,7555
2024-03-07,SIR,7414
2024-03-08,SIR,6588
2024-03-09,SIR,2174
2024-03-10,SIR,1750
2024-03-11,SIR,6854
2024-03-12,SIR,7820
2024-03-13,SIR,8100
2024-03-14,SIR,7658
2024-03-15,SIR,6558
2024-03-16,SIR,3108
2024-03-17,SIR,2078
2024-03-18,SIR,7072
2024-03-19,SIR,7795
2024-03-20,SIR,7700
2024-03-21,SIR,7292
2024-03-22,SIR,6299
2024-03-23,SIR,1766
2024-03-24,SIR,1890
2024-03-25,SIR,7032
2024-03-26,SIR,7754
2024-03-27,SIR,7628
2024-03-28,SIR,6780
2024-03-29,SIR,5092
2024-03-30,SIR,2748
2024-03-31,SIR,2096
2024-04-01,SIR,6053
2024-04-02,SIR,7289
2024-04-03,SIR,6815
2024-04-04,SIR,7180
2024-04-05,SIR,6309
2024-04-06,SIR,2555
2024-04-07,SIR,2033
2024-04-08,SIR,6873
2024-04-09,SIR,7937
2024-04-10,SIR,7115
2024-04-11,SIR,7326
2024-04-12,SIR,6265
2024-04-13,SIR,2609
2024-04-14,SIR,2145
2024-04-15,SIR,7374
2024-04-16,SIR,8017
2024-04-17,SIR,7805
2024-04-18,SIR,7271
2024-04-19,SIR,6252
2024-04-20,SIR,2793
2024-04-21,SIR,2017
2024-04-22,SIR,6171
2024-04-23,SIR,7063
2024-04-24,SIR,6847
2024-04-25,SIR,6820
2024-04-26,SIR,5647
2024-04-27,SIR,2479
2024-04-28,SIR,1965
2024-04-29,SIR,6385
2024-04-30,SIR,6886
2024-05-01,SIR,7757
2024-05-02,SIR,7475
2024-05-03,SIR,6516
2024-05-04,SIR,2769
2024-05-05,SIR,2571
2024-05-06,SIR,6869
2024-05-07,SIR,7966
2024-05-08,SIR,7623
2024-05-09,SIR,7344
2024-05-10,SIR,5894
2024-05-11,SIR,3078
2024-05-12,SIR,1755
2024-05-13,SIR,7137
2024-05-14,SIR,7698
2024-05-15,SIR,7856
2024-05-16,SIR,7590
2024-05-17,SIR,6569
2024-05-18,SIR,2855
2024-05-19,SIR,2228
2024-05-20,SIR,7160
2024-05-21,SIR,7775
2024-05-22,SIR,8086
2024-05-23,SIR,7442
2024-05-24,SIR,6663
2024-05-25,SIR,3031
2024-05-26,SIR,2710
2024-05-27,SIR,2123
2024-05-28,SIR,7609
2024-05-29,SIR,8090
2024-05-30,SIR,7550
2024-05-31,SIR,6644
2024-06-01,SIR,2980
2024-06-02,SIR,2339
2024-06-03,SIR,7168
2024-06-04,SIR,7800
2024-06-05,SIR,7942
2024-06-06,SIR,7059
2024-06-07,SIR,6393
2024-06-08,SIR,3150
2024-06-09,SIR,2492
2024-06-10,SIR,7701
2024-06-11,SIR,8500
2024-06-12,SIR,8138
2024-06-13,SIR,7675
2024-06-14,SIR,5973
2024-06-15,SIR,3104
2024-06-16,SIR,2245
2024-06-17,SIR,6466
2024-06-18,SIR,7713
2024-06-19,SIR,4527
2024-06-20,SIR,7217
2024-06-21,SIR,6166
2024-06-22,SIR,2743
2024-06-23,SIR,2061
2024-06-24,SIR,6820
2024-06-25,SIR,7685
2024-06-26,SIR,7314
2024-06-27,SIR,7170
2024-06-28,SIR,6305
2024-06-29,SIR,2948
2024-06-30,SIR,2268
2024-07-01,SIR,6947
2024-07-02,SIR,7431
2024-07-03,SIR,6758
2024-07-04,SIR,2939
2024-07-05,SIR,4563
2024-07-06,SIR,2688
2024-07-07,SIR,2167
2024-07-08,SIR,6499
2024-07-09,SIR,7176
2024-07-10,SIR,7393
2024-07-11,SIR,6914
2024-07-12,SIR,5586
2024-07-13,SIR,2700
2024-07-14,SIR,2160
2024-07-15,SIR,6398
2024-07-16,SIR,6828
2024-07-17,SIR,6845
2024-07-18,SIR,7085
2024-07-19,SIR,6480
2024-07-20,SIR,2688
2024-07-21,SIR,2080
2024-07-22,SIR,6510
2024-07-23,SIR,7177
2024-07-24,SIR,7260
2024-07-25,SIR,6850
2024-07-26,SIR,5946
2024-07-27,SIR,2991
2024-07-28,SIR,2214
2024-07-29,SIR,6240
2024-07-30,SIR,7217
2024-07-31,SIR,7018
2024-08-01,SIR,6902
2024-08-02,SIR,5784
2024-08-03,SIR,2852
2024-08-04,SIR,2099
2024-08-05,SIR,6375
2024-08-06,SIR,6974
2024-08-07,SIR,6593
2024-08-08,SIR,6466
2024-08-09,SIR,5202
2024-08-10,SIR,3156
2024-08-11,SIR,2552
2024-08-12,SIR,6337
2024-08-13,SIR,7002
2024-08-14,SIR,7028
2024-08-15,SIR,6528
2024-08-16,SIR,5596
2024-08-17,SIR,2880
2024-08-18,SIR,1953
2024-08-19,SIR,5870
2024-08-20,SIR,6877
2024-08-21,SIR,6910
2024-08-22,SIR,6458
2024-08-23,SIR,5827
2024-08-24,SIR,3025
2024-08-25,SIR,2309
2024-08-26,SIR,5896
2024-08-27,SIR,6713
2024-08-28,SIR,6656
2024-08-29,SIR,6446
2024-08-30,SIR,5287
2024-08-31,SIR,2471
2024-09-01,SIR,2149
2024-09-02,SIR,2571
2024-09-03,SIR,7337
2024-09-04,SIR,7588
2024-09-05,SIR,7475
2024-09-06,SIR,6606
2024-09-07,SIR,2874
2024-09-08,SIR,2280
2024-09-09,SIR,7724
2024-09-10,SIR,8495
2024-09-11,SIR,9107
2024-09-12,SIR,8174
2024-09-13,SIR,6989
2024-09-14,SIR,3402
2024-09-15,SIR,2605
2024-09-16,SIR,7734
2024-09-17,SIR,8503
2024-09-18,SIR,8603
2024-09-19,SIR,8367
2024-09-20,SIR,7029
2024-09-21,SIR,3736
2024-09-22,SIR,2560
2024-09-23,SIR,7994
2024-09-24,SIR,8938
2024-09-25,SIR,8904
2024-09-26,SIR,8216
2024-09-27,SIR,6992
2024-09-28,SIR,2928
2024-09-29,SIR,2782
2024-09-30,SIR,7845
2024-10-01,SIR,9716
2024-10-02,SIR,9543
2024-10-03,SIR,7273
2024-10-04,SIR,6361
2024-10-05,SIR,4086
2024-10-06,SIR,2534
2024-10-07,SIR,8833
2024-10-08,SIR,10259
2024-10-09,SIR,9926
2024-10-10,SIR,9495
2024-10-11,SIR,7977
2024-10-12,SIR,3409
2024-10-13,SIR,3574
2024-10-14,SIR,5124
2024-10-15,SIR,9369
2024-10-16,SIR,9783
2024-10-17,SIR,9362
2024-10-18,SIR,8258
2024-10-19,SIR,3588
2024-10-20,SIR,2606
2024-10-21,SIR,8975
2024-10-22,SIR,9628
2024-10-23,SIR,9629
2024-10-24,SIR,9653
2024-10-25,SIR,8083
2024-10-26,SIR,3423
2024-10-27,SIR,2556
2024-10-28,SIR,8936
2024-10-29,SIR,9803
2024-10-30,SIR,9878
2024-10-31,SIR,8741
2024-11-01,SIR,6363
2024-11-02,SIR,3273
2024-11-03,SIR,4095
2024-11-04,SIR,7765
2024-11-05,SIR,6691
2024-11-06,SIR,8324
2024-11-07,SIR,8177
2024-11-08,SIR,7038
2024-11-09,SIR,3270
2024-11-10,SIR,2321
2024-11-11,SIR,5534
2024-11-12,SIR,8595
2024-11-13,SIR,8342
2024-11-14,SIR,8022
2024-11-15,SIR,6829
2024-11-16,SIR,3013
2024-11-17,SIR,2403
2024-11-18,SIR,7739
2024-11-19,SIR,8396
2024-11-20,SIR,8694
2024-11-21,SIR,7755
2024-11-22,SIR,6493
2024-11-23,SIR,3057
2024-11-24,SIR,2333
2024-11-25,SIR,8190
2024-11-26,SIR,8100
2024-11-27,SIR,7495
2024-11-28,SIR,2095
2024-11-29,SIR,4139
2024-11-30,SIR,2916
2024-12-01,SIR,2006
2024-12-02,SIR,7622
2024-12-03,SIR,8289
2024-12-04,SIR,8265
2024-12-05,SIR,7971
2024-12-06,SIR,6812
2024-12-07,SIR,2926
2024-12-08,SIR,2395
2024-12-09,SIR,7292
2024-12-10,SIR,8214
2024-12-11,SIR,7923
2024-12-12,SIR,8108
2024-12-13,SIR,6931
2024-12-14,SIR,3452
2024-12-15,SIR,2376
2024-12-16,SIR,7096
2024-12-17,SIR,8439
2024-12-18,SIR,8068
2024-12-19,SIR,7861
2024-12-20,SIR,6493
2024-12-21,SIR,2973
2024-12-22,SIR,2330
2024-12-23,SIR,5776
2024-12-24,SIR,4272
2024-12-25,SIR,1848
2024-12-26,SIR,5222
2024-12-27,SIR,5656
2024-12-28,SIR,2757
2024-12-29,SIR,2629
2024-12-30,SIR,6159
2024-12-31,SIR,4926
2025-01-01,SIR,2040
2025-01-02,SIR,6548
2025-01-03,SIR,6243
2025-01-04,SIR,2673
2025-01-05,SIR,2039
2025-01-06,SIR,6888
2025-01-07,SIR,7410
2025-01-08,SIR,7799
2025-01-09,SIR,6845
2025-01-10,SIR,6232
2025-01-11,SIR,2397
2025-01-12,SIR,1748
2025-01-13,SIR,7013
2025-01-14,SIR,7600
2025-01-15,SIR,7739
2025-01-16,SIR,7319
2025-01-17,SIR,6235
2025-01-18,SIR,2244
2025-01-19,SIR,1709
2025-01-20,SIR,2849
2025-01-21,SIR,6563
2025-01-22,SIR,6840
2025-01-23,SIR,6992
2025-01-24,SIR,5802
2025-01-25,SIR,2559
2025-01-26,SIR,1964
2025-01-27,SIR,6779
2025-01-28,SIR,7596
2025-01-29,SIR,6678
2025-01-30,SIR,7370
2025-01-31,SIR,6031
2025-02-01,SIR,2563
2025-02-02,SIR,1875
2025-02-03,SIR,7289
2025-02-04,SIR,8018
2025-02-05,SIR,8108
2025-02-06,SIR,6686
2025-02-07,SIR,6441
2025-02-08,SIR,2681
2025-02-09,SIR,1839
2025-02-10,SIR,6972
2025-02-11,SIR,7709
2025-02-12,SIR,6682
2025-02-13,SIR,7310
2025-02-14,SIR,6065
2025-02-15,SIR,2390
2025-02-16,SIR,1674
2025-02-17,SIR,3045
2025-02-18,SIR,6826
2025-02-19,SIR,6951
2025-02-20,SIR,6768
2025-02-21,SIR,5592
2025-02-22,SIR,2428
2025-02-23,SIR,1885
2025-02-24,SIR,6915
2025-02-25,SIR,7891
2025-02-26,SIR,8103
2025-02-27,SIR,7617
2025-02-28,SIR,6564
2025-03-01,SIR,2847
2025-03-02,SIR,1887
2025-03-03,SIR,7226
2025-03-04,SIR,7997
2025-03-05,SIR,7738
2025-03-06,SIR,7537
2025-03-07,SIR,6389
2025-03-08,SIR,2614
2025-03-09,SIR,1898
2025-03-10,SIR,7331
2025-03-11,SIR,8162
2025-03-12,SIR,7992
2025-03-13,SIR,7723
2025-03-14,SIR,6547
2025-03-15,SIR,2900
2025-03-16,SIR,2114
2025-03-17,SIR,7185
2025-03-18,SIR,7913
2025-03-19,SIR,8090
2025-03-20,SIR,7492
2025-03-21,SIR,6422
2025-03-22,SIR,3089
2025-03-23,SIR,2143
2025-03-24,SIR,6849
2025-03-25,SIR,8132
2025-03-26,SIR,7952
2025-03-27,SIR,7726
2025-03-28,SIR,6472
2025-03-29,SIR,3110
2025-03-30,SIR,1926
2025-03-31,SIR,6372
2025-04-01,SIR,7891
2025-04-02,SIR,8005
2025-04-03,SIR,7699
2025-04-04,SIR,6568
2025-04-05,SIR,2723
2025-04-06,SIR,2049
2025-04-07,SIR,7069
2025-04-08,SIR,8014
2025-04-09,SIR,8147
2025-04-10,SIR,7667
2025-04-11,SIR,6310
2025-04-12,SIR,2092
2025-04-13,SIR,1844
2025-04-14,SIR,6681
2025-04-15,SIR,7232
2025-04-16,SIR,7174
2025-04-17,SIR,6960
2025-04-18,SIR,5534
2025-04-19,SIR,3316
2025-04-20,SIR,2284
2025-04-21,SIR,7174
2025-04-22,SIR,8048
2025-04-23,SIR,8204
2025-04-24,SIR,8126
2025-04-25,SIR,6775
2025-04-26,SIR,2947
2025-04-27,SIR,2308
2025-04-28,SIR,7535
2025-04-29,SIR,8166
2025-04-30,SIR,8233
2025-05-01,SIR,8065
2025-05-02,SIR,7035
2025-05-03,SIR,3171
2025-05-04,SIR,2965
2025-05-05,SIR,7248
2025-05-06,SIR,7802
2025-05-07,SIR,8339
2025-05-08,SIR,7976
2025-05-09,SIR,6262
2025-05-10,SIR,3309
2025-05-11,SIR,2398
2025-05-12,SIR,7463
2025-05-13,SIR,7899
2025-05-14,SIR,7815
2025-05-15,SIR,8217
2025-05-16,SIR,6109
2025-05-17,SIR,2161
2025-05-18,SIR,2779
2025-05-19,SIR,7084
2025-05-20,SIR,7694
2025-05-21,SIR,7997
2025-05-22,SIR,7259
2025-05-23,SIR,6449
2025-05-24,SIR,3341
2025-05-25,SIR,2743
2025-05-26,SIR,3307
2025-05-27,SIR,7983
2025-05-28,SIR,7971
2025-05-29,SIR,7730
2025-05-30,SIR,6788
2025-05-31,SIR,2743
2025-06-01,SIR,2520
2025-06-02,SIR,7190
2025-06-03,SIR,8081
2025-06-04,SIR,8434
2025-06-05,SIR,7400
2025-06-06,SIR,6642
2025-06-07,SIR,2939
2025-06-08,SIR,2486
2025-06-09,SIR,7392
2025-06-10,SIR,7558
2025-06-11,SIR,8316
2025-06-12,SIR,7676
2025-06-13,SIR,6646
2025-06-14,SIR,2812
2025-06-15,SIR,2227
2025-06-16,SIR,7310
2025-06-17,SIR,7787
2025-06-18,SIR,7816
2025-06-19,SIR,4879
2025-06-20,SIR,6535
2025-06-21,SIR,3008
2025-06-22,SIR,1961
2025-06-23,SIR,6749
2025-06-24,SIR,6962
2025-06-25,SIR,7305
2025-06-26,SIR,7544
2025-06-27,SIR,6180
2025-06-28,SIR,3356
2025-06-29,SIR,2965
2025-06-30,SIR,7013
2025-07-01,SIR,7169
2025-07-02,SIR,7241
2025-07-03,SIR,6320
2025-07-04,SIR,3278
2025-07-05,SIR,3032
2025-07-06,SIR,2336
2025-07-07,SIR,6657
2025-07-08,SIR,7104
2025-07-09,SIR,7633
2025-07-10,SIR,7343
2025-07-11,SIR,6312
2025-07-12,SIR,3333
2025-07-13,SIR,2436
2025-07-14,SIR,6862
2025-07-15,SIR,7585
2025-07-16,SIR,7572
2025-07-17,SIR,7131
2025-07-18,SIR,6115
2025-07-19,SIR,3241
2025-07-20,SIR,2433
2025-07-21,SIR,6941
2025-07-22,SIR,7645
2025-07-23,SIR,7619
2025-07-24,SIR,7277
2025-07-25,SIR,5508
2025-07-26,SIR,3040
2025-07-27,SIR,2128
2025-07-28,SIR,6780
2025-07-29,SIR,7230
2025-07-30,SIR,7350
2025-07-31,SIR,7004
2025-08-01,SIR,5983
2025-08-02,SIR,3134
2025-08-03,SIR,2438
2025-08-04,SIR,6910
2025-08-05,SIR,7688
2025-08-06,SIR,7627
2025-08-07,SIR,7256
2025-08-08,SIR,6315
2025-08-09,SIR,2595
2025-08-10,SIR,2109
2025-08-11,SIR,6657
2025-08-12,SIR,7367
2025-08-13,SIR,7233
2025-08-14,SIR,6878
2025-08-15,SIR,5990
2025-08-16,SIR,2433
2025-08-17,SIR,1642
2025-08-18,SIR,6475
2025-08-19,SIR,7134
2025-08-20,SIR,6673
2025-08-21,SIR,6538
2025-08-22,SIR,6102
2025-08-23,SIR,3351
2025-08-24,SIR,2459
2025-08-25,SIR,6329
2025-08-26,SIR,7249
2025-08-27,SIR,7311
2025-08-28,SIR,6992
2025-08-29,SIR,5796
2025-08-30,SIR,3039
2025-08-31,SIR,2401
2025-09-01,SIR,2399
2025-09-02,SIR,7277
2025-09-03,SIR,7483
2025-09-04,SIR,7709
2025-09-05,SIR,6830
2025-09-06,SIR,2213
2025-09-07,SIR,1425
2025-09-08,SIR,7574
2025-09-09,SIR,8282
2025-09-10,SIR,8093
2025-09-11,SIR,8324
